,timestamp,customer_no,name,location
15840,2019-09-03 13:13:00,1959,Heidi Martinez,checkout
15841,2019-09-03 13:13:00,1961,Wayne Kent,dairy
15842,2019-09-03 13:13:00,1962,Katelyn Patrick,drinks
15843,2019-09-03 13:13:00,1964,Misty Flowers,spices
15844,2019-09-03 13:13:00,1966,Monique Powers,checkout
15845,2019-09-03 13:13:00,1968,Ian Reed,spices
15846,2019-09-03 13:13:00,1969,Dr. Samuel Williams,spices
15847,2019-09-03 13:13:00,1970,Michelle Riley,entrance
15848,2019-09-03 13:13:00,1971,Aaron Armstrong,entrance
15849,2019-09-03 13:13:00,1972,Olivia Logan,entrance
15850,2019-09-03 13:14:00,1929,Katherine Fuller,dairy
15851,2019-09-03 13:14:00,1937,Zachary Schneider,spices
15852,2019-09-03 13:14:00,1940,Richard Kelly,dairy
15853,2019-09-03 13:14:00,1941,Virginia Mccarthy,dairy
15854,2019-09-03 13:14:00,1943,Briana Branch,spices
15855,2019-09-03 13:14:00,1947,Carla Fisher,drinks
15856,2019-09-03 13:14:00,1951,April Murphy,dairy
15857,2019-09-03 13:14:00,1953,Christopher Green,dairy
15858,2019-09-03 13:14:00,1955,Donald Simpson,drinks
15859,2019-09-03 13:14:00,1956,Timothy Carter,drinks
15860,2019-09-03 13:14:00,1958,Christopher Simmons,dairy
15861,2019-09-03 13:14:00,1960,Kimberly Huang,dairy
15862,2019-09-03 13:14:00,1961,Wayne Kent,dairy
15863,2019-09-03 13:14:00,1962,Katelyn Patrick,drinks
15864,2019-09-03 13:14:00,1964,Misty Flowers,checkout
15865,2019-09-03 13:14:00,1968,Ian Reed,checkout
15866,2019-09-03 13:14:00,1970,Michelle Riley,drinks
15867,2019-09-03 13:14:00,1971,Aaron Armstrong,dairy
15868,2019-09-03 13:14:00,1972,Olivia Logan,dairy
15869,2019-09-03 13:14:00,1973,Robert Gray,entrance
15870,2019-09-03 13:15:00,1929,Katherine Fuller,dairy
15871,2019-09-03 13:15:00,1937,Zachary Schneider,spices
15872,2019-09-03 13:15:00,1940,Richard Kelly,spices
15873,2019-09-03 13:15:00,1941,Virginia Mccarthy,dairy
15874,2019-09-03 13:15:00,1943,Briana Branch,dairy
15875,2019-09-03 13:15:00,1947,Carla Fisher,drinks
15876,2019-09-03 13:15:00,1951,April Murphy,dairy
15877,2019-09-03 13:15:00,1953,Christopher Green,dairy
15878,2019-09-03 13:15:00,1955,Donald Simpson,drinks
15879,2019-09-03 13:15:00,1956,Timothy Carter,drinks
15880,2019-09-03 13:15:00,1958,Christopher Simmons,dairy
15881,2019-09-03 13:15:00,1960,Kimberly Huang,dairy
15882,2019-09-03 13:15:00,1961,Wayne Kent,drinks
15883,2019-09-03 13:15:00,1962,Katelyn Patrick,fruit
15884,2019-09-03 13:15:00,1967,Molly Mcgee,fruit
15885,2019-09-03 13:15:00,1969,Dr. Samuel Williams,spices
15886,2019-09-03 13:15:00,1970,Michelle Riley,drinks
15887,2019-09-03 13:15:00,1971,Aaron Armstrong,fruit
15888,2019-09-03 13:15:00,1972,Olivia Logan,dairy
15889,2019-09-03 13:15:00,1973,Robert Gray,fruit
15890,2019-09-03 13:15:00,1974,Amy Silva,entrance
15891,2019-09-03 13:15:00,1975,Amanda Anderson,entrance
15892,2019-09-03 13:15:00,1976,Lindsay Martinez,entrance
15893,2019-09-03 13:16:00,1929,Katherine Fuller,spices
15894,2019-09-03 13:16:00,1937,Zachary Schneider,drinks
15895,2019-09-03 13:16:00,1940,Richard Kelly,drinks
15896,2019-09-03 13:16:00,1941,Virginia Mccarthy,drinks
15897,2019-09-03 13:16:00,1943,Briana Branch,dairy
15898,2019-09-03 13:16:00,1947,Carla Fisher,fruit
15899,2019-09-03 13:16:00,1951,April Murphy,dairy
15900,2019-09-03 13:16:00,1953,Christopher Green,dairy
15901,2019-09-03 13:16:00,1955,Donald Simpson,checkout
15902,2019-09-03 13:16:00,1958,Christopher Simmons,spices
15903,2019-09-03 13:16:00,1960,Kimberly Huang,dairy
15904,2019-09-03 13:16:00,1961,Wayne Kent,checkout
15905,2019-09-03 13:16:00,1967,Molly Mcgee,drinks
15906,2019-09-03 13:16:00,1969,Dr. Samuel Williams,dairy
15907,2019-09-03 13:16:00,1970,Michelle Riley,drinks
15908,2019-09-03 13:16:00,1971,Aaron Armstrong,fruit
15909,2019-09-03 13:16:00,1972,Olivia Logan,dairy
15910,2019-09-03 13:16:00,1973,Robert Gray,fruit
15911,2019-09-03 13:16:00,1974,Amy Silva,fruit
15912,2019-09-03 13:16:00,1975,Amanda Anderson,fruit
15913,2019-09-03 13:16:00,1976,Lindsay Martinez,fruit
15914,2019-09-03 13:17:00,1929,Katherine Fuller,drinks
15915,2019-09-03 13:17:00,1937,Zachary Schneider,drinks
15916,2019-09-03 13:17:00,1940,Richard Kelly,checkout
15917,2019-09-03 13:17:00,1943,Briana Branch,dairy
15918,2019-09-03 13:17:00,1947,Carla Fisher,dairy
15919,2019-09-03 13:17:00,1951,April Murphy,dairy
15920,2019-09-03 13:17:00,1953,Christopher Green,dairy
15921,2019-09-03 13:17:00,1956,Timothy Carter,fruit
15922,2019-09-03 13:17:00,1958,Christopher Simmons,drinks
15923,2019-09-03 13:17:00,1960,Kimberly Huang,fruit
15924,2019-09-03 13:17:00,1962,Katelyn Patrick,checkout
15925,2019-09-03 13:17:00,1969,Dr. Samuel Williams,dairy
15926,2019-09-03 13:17:00,1970,Michelle Riley,drinks
15927,2019-09-03 13:17:00,1971,Aaron Armstrong,fruit
15928,2019-09-03 13:17:00,1972,Olivia Logan,dairy
15929,2019-09-03 13:17:00,1973,Robert Gray,drinks
15930,2019-09-03 13:17:00,1974,Amy Silva,fruit
15931,2019-09-03 13:17:00,1975,Amanda Anderson,fruit
15932,2019-09-03 13:17:00,1976,Lindsay Martinez,fruit
15933,2019-09-03 13:17:00,1977,Jeffrey Chavez,entrance
15934,2019-09-03 13:17:00,1978,Melinda Jones,entrance
15935,2019-09-03 13:18:00,1929,Katherine Fuller,checkout
15936,2019-09-03 13:18:00,1941,Virginia Mccarthy,checkout
15937,2019-09-03 13:18:00,1947,Carla Fisher,drinks
15938,2019-09-03 13:18:00,1951,April Murphy,checkout
15939,2019-09-03 13:18:00,1956,Timothy Carter,fruit
15940,2019-09-03 13:18:00,1958,Christopher Simmons,checkout
15941,2019-09-03 13:18:00,1967,Molly Mcgee,checkout
15942,2019-09-03 13:18:00,1970,Michelle Riley,drinks
15943,2019-09-03 13:18:00,1971,Aaron Armstrong,dairy
15944,2019-09-03 13:18:00,1972,Olivia Logan,dairy
15945,2019-09-03 13:18:00,1973,Robert Gray,checkout
15946,2019-09-03 13:18:00,1975,Amanda Anderson,fruit
15947,2019-09-03 13:18:00,1976,Lindsay Martinez,fruit
15948,2019-09-03 13:18:00,1977,Jeffrey Chavez,spices
15949,2019-09-03 13:18:00,1978,Melinda Jones,dairy
15950,2019-09-03 13:18:00,1979,Charles Schmidt,entrance
15951,2019-09-03 13:19:00,1937,Zachary Schneider,drinks
15952,2019-09-03 13:19:00,1943,Briana Branch,dairy
15953,2019-09-03 13:19:00,1947,Carla Fisher,drinks
15954,2019-09-03 13:19:00,1953,Christopher Green,dairy
15955,2019-09-03 13:19:00,1956,Timothy Carter,fruit
15956,2019-09-03 13:19:00,1960,Kimberly Huang,fruit
15957,2019-09-03 13:19:00,1969,Dr. Samuel Williams,dairy
15958,2019-09-03 13:19:00,1970,Michelle Riley,fruit
15959,2019-09-03 13:19:00,1971,Aaron Armstrong,dairy
15960,2019-09-03 13:19:00,1972,Olivia Logan,dairy
15961,2019-09-03 13:19:00,1974,Amy Silva,checkout
15962,2019-09-03 13:19:00,1976,Lindsay Martinez,fruit
15963,2019-09-03 13:19:00,1977,Jeffrey Chavez,dairy
15964,2019-09-03 13:19:00,1978,Melinda Jones,dairy
15965,2019-09-03 13:19:00,1979,Charles Schmidt,dairy
15966,2019-09-03 13:19:00,1980,Katherine Becker,entrance
15967,2019-09-03 13:19:00,1981,Brenda White,entrance
15968,2019-09-03 13:19:00,1982,Patrick Hardin,entrance
15969,2019-09-03 13:19:00,1983,Ashley Rhodes,entrance
15970,2019-09-03 13:19:00,1984,Janice Hendricks,entrance
15971,2019-09-03 13:20:00,1937,Zachary Schneider,drinks
15972,2019-09-03 13:20:00,1943,Briana Branch,dairy
15973,2019-09-03 13:20:00,1947,Carla Fisher,checkout
15974,2019-09-03 13:20:00,1956,Timothy Carter,dairy
15975,2019-09-03 13:20:00,1960,Kimberly Huang,dairy
15976,2019-09-03 13:20:00,1969,Dr. Samuel Williams,dairy
15977,2019-09-03 13:20:00,1970,Michelle Riley,fruit
15978,2019-09-03 13:20:00,1971,Aaron Armstrong,drinks
15979,2019-09-03 13:20:00,1972,Olivia Logan,dairy
15980,2019-09-03 13:20:00,1975,Amanda Anderson,fruit
15981,2019-09-03 13:20:00,1976,Lindsay Martinez,fruit
15982,2019-09-03 13:20:00,1977,Jeffrey Chavez,spices
15983,2019-09-03 13:20:00,1978,Melinda Jones,dairy
15984,2019-09-03 13:20:00,1979,Charles Schmidt,dairy
15985,2019-09-03 13:20:00,1980,Katherine Becker,dairy
15986,2019-09-03 13:20:00,1981,Brenda White,fruit
15987,2019-09-03 13:20:00,1982,Patrick Hardin,dairy
15988,2019-09-03 13:20:00,1983,Ashley Rhodes,fruit
15989,2019-09-03 13:20:00,1984,Janice Hendricks,drinks
15990,2019-09-03 13:20:00,1985,Russell Hammond,entrance
15991,2019-09-03 13:20:00,1986,Alexa Schultz,entrance
15992,2019-09-03 13:20:00,1987,Jordan Marsh,entrance
15993,2019-09-03 13:21:00,1937,Zachary Schneider,drinks
15994,2019-09-03 13:21:00,1943,Briana Branch,dairy
15995,2019-09-03 13:21:00,1953,Christopher Green,dairy
15996,2019-09-03 13:21:00,1956,Timothy Carter,drinks
15997,2019-09-03 13:21:00,1960,Kimberly Huang,dairy
15998,2019-09-03 13:21:00,1969,Dr. Samuel Williams,fruit
15999,2019-09-03 13:21:00,1970,Michelle Riley,fruit
16000,2019-09-03 13:21:00,1971,Aaron Armstrong,drinks
16001,2019-09-03 13:21:00,1972,Olivia Logan,drinks
16002,2019-09-03 13:21:00,1975,Amanda Anderson,fruit
16003,2019-09-03 13:21:00,1976,Lindsay Martinez,fruit
16004,2019-09-03 13:21:00,1977,Jeffrey Chavez,dairy
16005,2019-09-03 13:21:00,1978,Melinda Jones,checkout
16006,2019-09-03 13:21:00,1980,Katherine Becker,fruit
16007,2019-09-03 13:21:00,1981,Brenda White,checkout
16008,2019-09-03 13:21:00,1983,Ashley Rhodes,fruit
16009,2019-09-03 13:21:00,1984,Janice Hendricks,drinks
16010,2019-09-03 13:21:00,1985,Russell Hammond,fruit
16011,2019-09-03 13:21:00,1986,Alexa Schultz,spices
16012,2019-09-03 13:21:00,1987,Jordan Marsh,dairy
16013,2019-09-03 13:21:00,1988,Madeline Hester,entrance
16014,2019-09-03 13:21:00,1989,Kevin Townsend,entrance
16015,2019-09-03 13:21:00,1990,Kari Morales,entrance
16016,2019-09-03 13:21:00,1991,Peter Barron,entrance
16017,2019-09-03 13:21:00,1992,Carrie Armstrong,entrance
16018,2019-09-03 13:21:00,1993,John Jones,entrance
16019,2019-09-03 13:22:00,1937,Zachary Schneider,drinks
16020,2019-09-03 13:22:00,1943,Briana Branch,dairy
16021,2019-09-03 13:22:00,1953,Christopher Green,dairy
16022,2019-09-03 13:22:00,1956,Timothy Carter,spices
16023,2019-09-03 13:22:00,1960,Kimberly Huang,spices
16024,2019-09-03 13:22:00,1969,Dr. Samuel Williams,checkout
16025,2019-09-03 13:22:00,1971,Aaron Armstrong,checkout
16026,2019-09-03 13:22:00,1975,Amanda Anderson,dairy
16027,2019-09-03 13:22:00,1976,Lindsay Martinez,dairy
16028,2019-09-03 13:22:00,1977,Jeffrey Chavez,dairy
16029,2019-09-03 13:22:00,1979,Charles Schmidt,dairy
16030,2019-09-03 13:22:00,1980,Katherine Becker,drinks
16031,2019-09-03 13:22:00,1982,Patrick Hardin,dairy
16032,2019-09-03 13:22:00,1983,Ashley Rhodes,fruit
16033,2019-09-03 13:22:00,1984,Janice Hendricks,drinks
16034,2019-09-03 13:22:00,1985,Russell Hammond,fruit
16035,2019-09-03 13:22:00,1986,Alexa Schultz,drinks
16036,2019-09-03 13:22:00,1987,Jordan Marsh,dairy
16037,2019-09-03 13:22:00,1988,Madeline Hester,drinks
16038,2019-09-03 13:22:00,1989,Kevin Townsend,fruit
16039,2019-09-03 13:22:00,1990,Kari Morales,fruit
16040,2019-09-03 13:22:00,1991,Peter Barron,spices
16041,2019-09-03 13:22:00,1992,Carrie Armstrong,dairy
16042,2019-09-03 13:22:00,1993,John Jones,dairy
16043,2019-09-03 13:23:00,1937,Zachary Schneider,drinks
16044,2019-09-03 13:23:00,1943,Briana Branch,dairy
16045,2019-09-03 13:23:00,1953,Christopher Green,dairy
16046,2019-09-03 13:23:00,1956,Timothy Carter,dairy
16047,2019-09-03 13:23:00,1960,Kimberly Huang,checkout
16048,2019-09-03 13:23:00,1972,Olivia Logan,drinks
16049,2019-09-03 13:23:00,1975,Amanda Anderson,dairy
16050,2019-09-03 13:23:00,1976,Lindsay Martinez,dairy
16051,2019-09-03 13:23:00,1977,Jeffrey Chavez,dairy
16052,2019-09-03 13:23:00,1979,Charles Schmidt,dairy
16053,2019-09-03 13:23:00,1980,Katherine Becker,drinks
16054,2019-09-03 13:23:00,1982,Patrick Hardin,dairy
16055,2019-09-03 13:23:00,1983,Ashley Rhodes,fruit
16056,2019-09-03 13:23:00,1984,Janice Hendricks,drinks
16057,2019-09-03 13:23:00,1985,Russell Hammond,fruit
16058,2019-09-03 13:23:00,1986,Alexa Schultz,drinks
16059,2019-09-03 13:23:00,1987,Jordan Marsh,dairy
16060,2019-09-03 13:23:00,1988,Madeline Hester,checkout
16061,2019-09-03 13:23:00,1990,Kari Morales,fruit
16062,2019-09-03 13:23:00,1991,Peter Barron,fruit
16063,2019-09-03 13:23:00,1992,Carrie Armstrong,dairy
16064,2019-09-03 13:23:00,1993,John Jones,fruit
16065,2019-09-03 13:23:00,1994,Haley Lopez,entrance
16066,2019-09-03 13:23:00,1995,Nicholas Bishop,entrance
16067,2019-09-03 13:23:00,1996,Chelsea Aguirre,entrance
16068,2019-09-03 13:23:00,1997,Laura Young,entrance
16069,2019-09-03 13:23:00,1998,Harold Johnson,entrance
16070,2019-09-03 13:24:00,1937,Zachary Schneider,fruit
16071,2019-09-03 13:24:00,1943,Briana Branch,dairy
16072,2019-09-03 13:24:00,1953,Christopher Green,fruit
16073,2019-09-03 13:24:00,1956,Timothy Carter,dairy
16074,2019-09-03 13:24:00,1970,Michelle Riley,checkout
16075,2019-09-03 13:24:00,1975,Amanda Anderson,dairy
16076,2019-09-03 13:24:00,1976,Lindsay Martinez,dairy
16077,2019-09-03 13:24:00,1977,Jeffrey Chavez,dairy
16078,2019-09-03 13:24:00,1979,Charles Schmidt,dairy
16079,2019-09-03 13:24:00,1980,Katherine Becker,drinks
16080,2019-09-03 13:24:00,1982,Patrick Hardin,dairy
16081,2019-09-03 13:24:00,1983,Ashley Rhodes,checkout
16082,2019-09-03 13:24:00,1985,Russell Hammond,checkout
16083,2019-09-03 13:24:00,1987,Jordan Marsh,checkout
16084,2019-09-03 13:24:00,1990,Kari Morales,fruit
16085,2019-09-03 13:24:00,1991,Peter Barron,spices
16086,2019-09-03 13:24:00,1992,Carrie Armstrong,dairy
16087,2019-09-03 13:24:00,1993,John Jones,fruit
16088,2019-09-03 13:24:00,1994,Haley Lopez,fruit
16089,2019-09-03 13:24:00,1995,Nicholas Bishop,drinks
16090,2019-09-03 13:24:00,1996,Chelsea Aguirre,drinks
16091,2019-09-03 13:24:00,1997,Laura Young,dairy
16092,2019-09-03 13:24:00,1998,Harold Johnson,spices
16093,2019-09-03 13:24:00,1999,Vanessa Mitchell,entrance
16094,2019-09-03 13:24:00,2000,Destiny Bowen,entrance
16095,2019-09-03 13:24:00,2001,Megan Gray,entrance
16096,2019-09-03 13:25:00,1937,Zachary Schneider,dairy
16097,2019-09-03 13:25:00,1943,Briana Branch,dairy
16098,2019-09-03 13:25:00,1953,Christopher Green,checkout
16099,2019-09-03 13:25:00,1972,Olivia Logan,fruit
16100,2019-09-03 13:25:00,1975,Amanda Anderson,checkout
16101,2019-09-03 13:25:00,1977,Jeffrey Chavez,dairy
16102,2019-09-03 13:25:00,1979,Charles Schmidt,dairy
16103,2019-09-03 13:25:00,1980,Katherine Becker,checkout
16104,2019-09-03 13:25:00,1984,Janice Hendricks,checkout
16105,2019-09-03 13:25:00,1989,Kevin Townsend,fruit
16106,2019-09-03 13:25:00,1990,Kari Morales,checkout
16107,2019-09-03 13:25:00,1992,Carrie Armstrong,dairy
16108,2019-09-03 13:25:00,1993,John Jones,fruit
16109,2019-09-03 13:25:00,1994,Haley Lopez,checkout
16110,2019-09-03 13:25:00,1996,Chelsea Aguirre,drinks
16111,2019-09-03 13:25:00,1997,Laura Young,dairy
16112,2019-09-03 13:25:00,1998,Harold Johnson,spices
16113,2019-09-03 13:25:00,1999,Vanessa Mitchell,fruit
16114,2019-09-03 13:25:00,2000,Destiny Bowen,dairy
16115,2019-09-03 13:25:00,2001,Megan Gray,spices
16116,2019-09-03 13:25:00,2002,Allison Allen,entrance
16117,2019-09-03 13:25:00,2003,Keith Lang,entrance
16118,2019-09-03 13:25:00,2004,Sean Lucas,entrance
16119,2019-09-03 13:26:00,1937,Zachary Schneider,fruit
16120,2019-09-03 13:26:00,1943,Briana Branch,dairy
16121,2019-09-03 13:26:00,1956,Timothy Carter,spices
16122,2019-09-03 13:26:00,1972,Olivia Logan,fruit
16123,2019-09-03 13:26:00,1976,Lindsay Martinez,dairy
16124,2019-09-03 13:26:00,1977,Jeffrey Chavez,spices
16125,2019-09-03 13:26:00,1979,Charles Schmidt,fruit
16126,2019-09-03 13:26:00,1982,Patrick Hardin,dairy
16127,2019-09-03 13:26:00,1986,Alexa Schultz,drinks
16128,2019-09-03 13:26:00,1989,Kevin Townsend,dairy
16129,2019-09-03 13:26:00,1991,Peter Barron,spices
16130,2019-09-03 13:26:00,1992,Carrie Armstrong,spices
16131,2019-09-03 13:26:00,1993,John Jones,checkout
16132,2019-09-03 13:26:00,1996,Chelsea Aguirre,drinks
16133,2019-09-03 13:26:00,1997,Laura Young,dairy
16134,2019-09-03 13:26:00,1998,Harold Johnson,spices
16135,2019-09-03 13:26:00,1999,Vanessa Mitchell,fruit
16136,2019-09-03 13:26:00,2000,Destiny Bowen,dairy
16137,2019-09-03 13:26:00,2001,Megan Gray,dairy
16138,2019-09-03 13:26:00,2002,Allison Allen,fruit
16139,2019-09-03 13:26:00,2003,Keith Lang,dairy
16140,2019-09-03 13:26:00,2004,Sean Lucas,spices
16141,2019-09-03 13:27:00,1937,Zachary Schneider,fruit
16142,2019-09-03 13:27:00,1943,Briana Branch,dairy
16143,2019-09-03 13:27:00,1956,Timothy Carter,spices
16144,2019-09-03 13:27:00,1972,Olivia Logan,checkout
16145,2019-09-03 13:27:00,1977,Jeffrey Chavez,fruit
16146,2019-09-03 13:27:00,1979,Charles Schmidt,checkout
16147,2019-09-03 13:27:00,1986,Alexa Schultz,spices
16148,2019-09-03 13:27:00,1989,Kevin Townsend,dairy
16149,2019-09-03 13:27:00,1991,Peter Barron,checkout
16150,2019-09-03 13:27:00,1995,Nicholas Bishop,drinks
16151,2019-09-03 13:27:00,1996,Chelsea Aguirre,drinks
16152,2019-09-03 13:27:00,1997,Laura Young,checkout
16153,2019-09-03 13:27:00,1999,Vanessa Mitchell,checkout
16154,2019-09-03 13:27:00,2001,Megan Gray,dairy
16155,2019-09-03 13:27:00,2002,Allison Allen,fruit
16156,2019-09-03 13:27:00,2003,Keith Lang,dairy
16157,2019-09-03 13:27:00,2004,Sean Lucas,dairy
16158,2019-09-03 13:27:00,2005,Bruce Joseph,entrance
16159,2019-09-03 13:28:00,1937,Zachary Schneider,checkout
16160,2019-09-03 13:28:00,1956,Timothy Carter,drinks
16161,2019-09-03 13:28:00,1976,Lindsay Martinez,spices
16162,2019-09-03 13:28:00,1977,Jeffrey Chavez,spices
16163,2019-09-03 13:28:00,1982,Patrick Hardin,spices
16164,2019-09-03 13:28:00,1986,Alexa Schultz,fruit
16165,2019-09-03 13:28:00,1989,Kevin Townsend,dairy
16166,2019-09-03 13:28:00,1992,Carrie Armstrong,dairy
16167,2019-09-03 13:28:00,1995,Nicholas Bishop,drinks
16168,2019-09-03 13:28:00,1996,Chelsea Aguirre,drinks
16169,2019-09-03 13:28:00,1998,Harold Johnson,fruit
16170,2019-09-03 13:28:00,2000,Destiny Bowen,dairy
16171,2019-09-03 13:28:00,2001,Megan Gray,dairy
16172,2019-09-03 13:28:00,2002,Allison Allen,fruit
16173,2019-09-03 13:28:00,2003,Keith Lang,dairy
16174,2019-09-03 13:28:00,2004,Sean Lucas,dairy
16175,2019-09-03 13:28:00,2005,Bruce Joseph,fruit
16176,2019-09-03 13:29:00,1943,Briana Branch,spices
16177,2019-09-03 13:29:00,1956,Timothy Carter,spices
16178,2019-09-03 13:29:00,1976,Lindsay Martinez,spices
16179,2019-09-03 13:29:00,1977,Jeffrey Chavez,drinks
16180,2019-09-03 13:29:00,1982,Patrick Hardin,spices
16181,2019-09-03 13:29:00,1986,Alexa Schultz,drinks
16182,2019-09-03 13:29:00,1989,Kevin Townsend,dairy
16183,2019-09-03 13:29:00,1992,Carrie Armstrong,dairy
16184,2019-09-03 13:29:00,1995,Nicholas Bishop,drinks
16185,2019-09-03 13:29:00,1996,Chelsea Aguirre,checkout
16186,2019-09-03 13:29:00,2000,Destiny Bowen,dairy
16187,2019-09-03 13:29:00,2001,Megan Gray,dairy
16188,2019-09-03 13:29:00,2002,Allison Allen,fruit
16189,2019-09-03 13:29:00,2003,Keith Lang,dairy
16190,2019-09-03 13:29:00,2004,Sean Lucas,dairy
16191,2019-09-03 13:29:00,2005,Bruce Joseph,fruit
16192,2019-09-03 13:29:00,2006,Keith Bradley,entrance
16193,2019-09-03 13:29:00,2007,Christopher Schneider,entrance
16194,2019-09-03 13:30:00,1943,Briana Branch,spices
16195,2019-09-03 13:30:00,1956,Timothy Carter,dairy
16196,2019-09-03 13:30:00,1976,Lindsay Martinez,fruit
16197,2019-09-03 13:30:00,1977,Jeffrey Chavez,drinks
16198,2019-09-03 13:30:00,1982,Patrick Hardin,dairy
16199,2019-09-03 13:30:00,1986,Alexa Schultz,fruit
16200,2019-09-03 13:30:00,1989,Kevin Townsend,dairy
16201,2019-09-03 13:30:00,1992,Carrie Armstrong,drinks
16202,2019-09-03 13:30:00,1995,Nicholas Bishop,drinks
16203,2019-09-03 13:30:00,1998,Harold Johnson,fruit
16204,2019-09-03 13:30:00,2000,Destiny Bowen,dairy
16205,2019-09-03 13:30:00,2001,Megan Gray,dairy
16206,2019-09-03 13:30:00,2002,Allison Allen,fruit
16207,2019-09-03 13:30:00,2003,Keith Lang,fruit
16208,2019-09-03 13:30:00,2004,Sean Lucas,dairy
16209,2019-09-03 13:30:00,2005,Bruce Joseph,drinks
16210,2019-09-03 13:30:00,2006,Keith Bradley,dairy
16211,2019-09-03 13:30:00,2007,Christopher Schneider,dairy
16212,2019-09-03 13:31:00,1943,Briana Branch,spices
16213,2019-09-03 13:31:00,1956,Timothy Carter,dairy
16214,2019-09-03 13:31:00,1976,Lindsay Martinez,checkout
16215,2019-09-03 13:31:00,1982,Patrick Hardin,dairy
16216,2019-09-03 13:31:00,1986,Alexa Schultz,fruit
16217,2019-09-03 13:31:00,1989,Kevin Townsend,dairy
16218,2019-09-03 13:31:00,1992,Carrie Armstrong,checkout
16219,2019-09-03 13:31:00,1998,Harold Johnson,fruit
16220,2019-09-03 13:31:00,2000,Destiny Bowen,dairy
16221,2019-09-03 13:31:00,2001,Megan Gray,dairy
16222,2019-09-03 13:31:00,2002,Allison Allen,fruit
16223,2019-09-03 13:31:00,2003,Keith Lang,checkout
16224,2019-09-03 13:31:00,2005,Bruce Joseph,drinks
16225,2019-09-03 13:31:00,2006,Keith Bradley,dairy
16226,2019-09-03 13:31:00,2007,Christopher Schneider,dairy
16227,2019-09-03 13:32:00,1943,Briana Branch,checkout
16228,2019-09-03 13:32:00,1977,Jeffrey Chavez,drinks
16229,2019-09-03 13:32:00,1982,Patrick Hardin,checkout
16230,2019-09-03 13:32:00,1989,Kevin Townsend,dairy
16231,2019-09-03 13:32:00,1995,Nicholas Bishop,checkout
16232,2019-09-03 13:32:00,2000,Destiny Bowen,fruit
16233,2019-09-03 13:32:00,2001,Megan Gray,checkout
16234,2019-09-03 13:32:00,2004,Sean Lucas,dairy
16235,2019-09-03 13:32:00,2005,Bruce Joseph,drinks
16236,2019-09-03 13:32:00,2006,Keith Bradley,dairy
16237,2019-09-03 13:32:00,2007,Christopher Schneider,dairy
16238,2019-09-03 13:33:00,1956,Timothy Carter,dairy
16239,2019-09-03 13:33:00,1977,Jeffrey Chavez,drinks
16240,2019-09-03 13:33:00,1986,Alexa Schultz,fruit
16241,2019-09-03 13:33:00,1989,Kevin Townsend,dairy
16242,2019-09-03 13:33:00,1998,Harold Johnson,dairy
16243,2019-09-03 13:33:00,2000,Destiny Bowen,fruit
16244,2019-09-03 13:33:00,2002,Allison Allen,fruit
16245,2019-09-03 13:33:00,2004,Sean Lucas,dairy
16246,2019-09-03 13:33:00,2005,Bruce Joseph,checkout
16247,2019-09-03 13:33:00,2007,Christopher Schneider,dairy
16248,2019-09-03 13:34:00,1956,Timothy Carter,dairy
16249,2019-09-03 13:34:00,1977,Jeffrey Chavez,checkout
16250,2019-09-03 13:34:00,1989,Kevin Townsend,dairy
16251,2019-09-03 13:34:00,1998,Harold Johnson,dairy
16252,2019-09-03 13:34:00,2000,Destiny Bowen,checkout
16253,2019-09-03 13:34:00,2004,Sean Lucas,dairy
16254,2019-09-03 13:34:00,2006,Keith Bradley,fruit
16255,2019-09-03 13:34:00,2007,Christopher Schneider,dairy
16256,2019-09-03 13:34:00,2008,Audrey Martin,entrance
16257,2019-09-03 13:34:00,2009,David Anderson,entrance
16258,2019-09-03 13:34:00,2010,Jeremy King,entrance
16259,2019-09-03 13:35:00,1956,Timothy Carter,dairy
16260,2019-09-03 13:35:00,1986,Alexa Schultz,fruit
16261,2019-09-03 13:35:00,1989,Kevin Townsend,spices
16262,2019-09-03 13:35:00,1998,Harold Johnson,spices
16263,2019-09-03 13:35:00,2002,Allison Allen,checkout
16264,2019-09-03 13:35:00,2006,Keith Bradley,drinks
16265,2019-09-03 13:35:00,2007,Christopher Schneider,dairy
16266,2019-09-03 13:35:00,2008,Audrey Martin,dairy
16267,2019-09-03 13:35:00,2009,David Anderson,spices
16268,2019-09-03 13:35:00,2010,Jeremy King,dairy
16269,2019-09-03 13:36:00,1956,Timothy Carter,dairy
16270,2019-09-03 13:36:00,1986,Alexa Schultz,checkout
16271,2019-09-03 13:36:00,1998,Harold Johnson,dairy
16272,2019-09-03 13:36:00,2004,Sean Lucas,dairy
16273,2019-09-03 13:36:00,2006,Keith Bradley,drinks
16274,2019-09-03 13:36:00,2007,Christopher Schneider,dairy
16275,2019-09-03 13:36:00,2008,Audrey Martin,dairy
16276,2019-09-03 13:36:00,2009,David Anderson,spices
16277,2019-09-03 13:36:00,2010,Jeremy King,dairy
16278,2019-09-03 13:36:00,2011,Olivia Myers,entrance
16279,2019-09-03 13:36:00,2012,Michael Hobbs,entrance
16280,2019-09-03 13:36:00,2013,Shelly Berry,entrance
16281,2019-09-03 13:36:00,2014,Jesse Howard II,entrance
16282,2019-09-03 13:36:00,2015,Benjamin Barnett,entrance
16283,2019-09-03 13:36:00,2016,Patricia Murillo,entrance
